# File generated by CMD 2.7 (http://stev.oapd.inaf.it/cmd) on Fri Feb 26 16:14:55 CET 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014), MNRAS, 444, 2525 + Tang et al. (2014), MNRAS, 445, 4287 + Chen et al. (2015), MNRAS accepted
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: Pan-STARRS1
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# On RGB, assumed Reimers mass loss with efficiency eta=0.4
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00020	Y = 0.24900	[M/H] = -1.890	eta_R = 0.400	Age = 	1.2500e+10 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    gP1     rP1     iP1     zP1     yP1     wP1	int_IMF	stage
	0.000200	10.0969	0.79276556	0.6629	1.6770	3.9260	3.2382	0.577	0.531	0.707	0.883	0.982	0.998	0.699	2.41616797	4
	0.000200	10.0969	0.79281807	0.6629	1.6837	3.9184	3.2013	0.561	0.507	0.669	0.835	0.930	0.944	0.663	2.41618657	4
	0.000200	10.0969	0.79287189	0.6629	1.6906	3.9106	3.1631	0.544	0.485	0.631	0.786	0.876	0.890	0.627	2.41620588	4
	0.000200	10.0969	0.79292476	0.6628	1.6980	3.9022	3.1221	0.525	0.466	0.592	0.735	0.820	0.833	0.592	2.41622472	4
	0.000200	10.0969	0.79297739	0.6628	1.7047	3.8950	3.0866	0.508	0.452	0.561	0.691	0.772	0.785	0.563	2.41624355	4
	0.000200	10.0969	0.79303116	0.6627	1.7114	3.8878	3.0511	0.492	0.441	0.530	0.649	0.724	0.737	0.536	2.41626263	4
	0.000200	10.0969	0.79308462	0.6627	1.7183	3.8808	3.0162	0.474	0.434	0.501	0.608	0.679	0.692	0.512	2.41628194	4
	0.000200	10.0969	0.79313713	0.6626	1.7251	3.8742	2.9829	0.457	0.428	0.475	0.570	0.636	0.650	0.489	2.41630054	4
	0.000200	10.0969	0.79319251	0.6625	1.7348	3.8657	2.9392	0.433	0.420	0.442	0.521	0.581	0.594	0.458	2.41632032	4
	0.000200	10.0969	0.79324645	0.6624	1.7449	3.8565	2.8921	0.408	0.415	0.409	0.470	0.523	0.536	0.429	2.41633964	4
	0.000200	10.0969	0.79329038	0.6623	1.7575	3.8463	2.8386	0.376	0.407	0.371	0.413	0.457	0.470	0.395	2.41635513	4
	0.000200	10.0969	0.79331809	0.6623	1.7744	3.8354	2.7784	0.334	0.392	0.324	0.344	0.380	0.392	0.350	2.41636515	4
	0.000200	10.0969	0.79333287	0.6622	1.7891	3.8248	2.7211	0.297	0.383	0.284	0.284	0.310	0.321	0.313	2.41637039	4
	0.000200	10.0969	0.79334086	0.6622	1.8012	3.8148	2.6692	0.267	0.380	0.252	0.233	0.251	0.259	0.284	2.41637325	4
	0.000200	10.0969	0.79334599	0.6622	1.8122	3.8048	2.6179	0.240	0.382	0.223	0.186	0.194	0.200	0.258	2.41637492	4
	0.000200	10.0969	0.79334903	0.6622	1.8205	3.7963	2.5758	0.219	0.390	0.204	0.150	0.151	0.154	0.240	2.41637611	4
	0.000200	10.0969	0.79335195	0.6622	1.8310	3.7856	2.5223	0.193	0.409	0.183	0.107	0.098	0.097	0.222	2.41637707	4
	0.000200	10.0969	0.79335415	0.6622	1.8408	3.7756	2.4727	0.168	0.425	0.163	0.068	0.050	0.044	0.205	2.41637802	4
	0.000200	10.0969	0.79335636	0.6621	1.8543	3.7658	2.4198	0.134	0.425	0.133	0.020	-0.010	-0.020	0.175	2.41637874	4
	0.000200	10.0969	0.79335850	0.6621	1.8710	3.7571	2.3682	0.092	0.413	0.094	-0.034	-0.073	-0.086	0.138	2.41637945	4
	0.000200	10.0969	0.79336053	0.6621	1.8948	3.7488	2.3112	0.033	0.382	0.038	-0.104	-0.151	-0.170	0.083	2.41638017	4
	0.000200	10.0969	0.79336214	0.6621	1.9211	3.7417	2.2565	-0.033	0.342	-0.024	-0.178	-0.233	-0.256	0.021	2.41638088	4
	0.000200	10.0969	0.79336333	0.6621	1.9513	3.7355	2.2018	-0.108	0.290	-0.096	-0.261	-0.322	-0.348	-0.051	2.41638112	4
	0.000200	10.0969	0.79336339	0.6621	1.9536	3.7351	2.1978	-0.114	0.286	-0.101	-0.267	-0.328	-0.355	-0.056	2.41638136	6
	0.000200	10.0969	0.79336345	0.6621	1.9547	3.7349	2.1959	-0.117	0.284	-0.104	-0.270	-0.332	-0.359	-0.059	2.41638136	7
	0.000200	10.0969	0.79336429	0.6621	1.9848	3.7305	2.1479	-0.192	0.226	-0.176	-0.351	-0.417	-0.446	-0.131	2.41638160	7
	0.000200	10.0969	0.79336530	0.6621	2.0237	3.7258	2.0902	-0.289	0.148	-0.270	-0.453	-0.523	-0.556	-0.224	2.41638184	7
	0.000200	10.0969	0.79336649	0.6621	2.0637	3.7217	2.0340	-0.389	0.065	-0.367	-0.557	-0.631	-0.667	-0.321	2.41638231	7
	0.000200	10.0969	0.79337329	0.6620	2.0797	3.7206	2.0136	-0.429	0.029	-0.406	-0.598	-0.673	-0.710	-0.360	2.41638470	7
	0.000200	10.0969	0.79341489	0.6612	2.1213	3.7158	1.9525	-0.533	-0.052	-0.505	-0.706	-0.787	-0.826	-0.459	2.41639948	7
	0.000200	10.0969	0.79343116	0.6609	2.1605	3.7123	1.8989	-0.631	-0.134	-0.600	-0.807	-0.892	-0.934	-0.553	2.41640544	7
	0.000200	10.0969	0.79345477	0.6603	2.2078	3.7087	1.8367	-0.749	-0.234	-0.714	-0.929	-1.017	-1.062	-0.667	2.41641378	7
	0.000200	10.0969	0.79347432	0.6597	2.2485	3.7058	1.7840	-0.851	-0.320	-0.812	-1.032	-1.125	-1.172	-0.765	2.41642070	7
	0.000200	10.0969	0.79349196	0.6591	2.2894	3.7030	1.7314	-0.954	-0.407	-0.911	-1.137	-1.232	-1.281	-0.863	2.41642714	7
	0.000200	10.0969	0.79350770	0.6584	2.3304	3.7002	1.6791	-1.056	-0.495	-1.010	-1.241	-1.340	-1.391	-0.962	2.41643262	7
	0.000200	10.0969	0.79352170	0.6578	2.3715	3.6976	1.6270	-1.159	-0.582	-1.108	-1.345	-1.447	-1.499	-1.061	2.41643763	7
	0.000200	10.0969	0.79353416	0.6570	2.4127	3.6950	1.5748	-1.262	-0.670	-1.207	-1.449	-1.554	-1.609	-1.159	2.41644216	7
	0.000200	10.0969	0.79354519	0.6563	2.4536	3.6924	1.5233	-1.364	-0.757	-1.304	-1.552	-1.660	-1.717	-1.257	2.41644597	7
	0.000200	10.0969	0.79355514	0.6555	2.4940	3.6899	1.4722	-1.465	-0.842	-1.401	-1.654	-1.765	-1.824	-1.354	2.41644955	7
	0.000200	10.0969	0.79356432	0.6547	2.5344	3.6874	1.4214	-1.566	-0.926	-1.497	-1.755	-1.869	-1.930	-1.450	2.41645288	7
	0.000200	10.0969	0.79357290	0.6538	2.5745	3.6849	1.3706	-1.666	-1.010	-1.591	-1.855	-1.972	-2.036	-1.545	2.41645598	7
	0.000200	10.0969	0.79358101	0.6528	2.6145	3.6824	1.3199	-1.766	-1.092	-1.685	-1.955	-2.075	-2.141	-1.639	2.41645885	7
	0.000200	10.0969	0.79358864	0.6517	2.6545	3.6799	1.2693	-1.866	-1.174	-1.780	-2.055	-2.178	-2.246	-1.733	2.41646147	7
	0.000200	10.0969	0.79359597	0.6505	2.6944	3.6774	1.2186	-1.966	-1.255	-1.873	-2.154	-2.281	-2.350	-1.827	2.41646409	7
	0.000200	10.0969	0.79360300	0.6491	2.7349	3.6748	1.1668	-2.067	-1.336	-1.967	-2.254	-2.384	-2.457	-1.921	2.41646671	7
	0.000200	10.0969	0.79360944	0.6477	2.7768	3.6722	1.1134	-2.172	-1.420	-2.065	-2.358	-2.492	-2.566	-2.019	2.41646886	7
	0.000200	10.0969	0.79361463	0.6463	2.8188	3.6695	1.0597	-2.277	-1.503	-2.162	-2.462	-2.599	-2.676	-2.116	2.41647077	7
	0.000200	10.0969	0.79361886	0.6449	2.8603	3.6668	1.0064	-2.381	-1.583	-2.257	-2.563	-2.705	-2.784	-2.212	2.41647220	7
	0.000200	10.0969	0.79362243	0.6436	2.8996	3.6642	0.9557	-2.479	-1.655	-2.348	-2.662	-2.807	-2.889	-2.303	2.41647363	7
	0.000200	10.0969	0.79362601	0.6421	2.9399	3.6615	0.9038	-2.580	-1.728	-2.441	-2.764	-2.913	-2.997	-2.396	2.41647482	7
	0.000200	10.0969	0.79362977	0.6402	2.9853	3.6585	0.8448	-2.693	-1.808	-2.545	-2.878	-3.031	-3.118	-2.500	2.41647625	7
	0.000200	10.0969	0.79363197	0.6388	3.0574	3.6533	0.7513	-2.874	-1.928	-2.707	-3.057	-3.218	-3.310	-2.664	2.41647696	7
	0.000200	10.0969	0.79363209	0.6387	3.0860	3.6512	0.7143	-2.945	-1.975	-2.770	-3.128	-3.292	-3.386	-2.728	2.41647696	7
	0.000200	10.0969	0.79363239	0.6385	3.1196	3.6488	0.6706	-3.029	-2.028	-2.844	-3.211	-3.379	-3.475	-2.803	2.41647720	7
	0.000200	10.0969	0.79363286	0.6380	3.1549	3.6461	0.6243	-3.117	-2.080	-2.921	-3.297	-3.470	-3.569	-2.880	2.41647720	7
	0.000200	10.0969	0.79363388	0.6367	3.2059	3.6424	0.5576	-3.245	-2.157	-3.032	-3.422	-3.601	-3.704	-2.992	2.41647768	7
	0.000200	10.0969	0.79363388	0.6367	3.2058	3.6424	0.5576	-3.245	-2.157	-3.032	-3.422	-3.601	-3.703	-2.992	2.41647768	8
